confidence,uniqueness,exposure,risk
93.14519541623892,87.97248520583864,89.40834867927103,90.47232833202847
8.531397835420773,51.55103153042533,86.36189697528893,44.78643768588259
16.83881496930383,15.022350119057482,63.41537888860126,30.266844690019155
91.69548508642046,86.36695770457573,28.484461416692042,71.13361977094851
87.58127223025504,15.634168394910663,31.806164390250537,49.264608727650376
76.16625929124942,2.8714869387185593,94.88445083426333,59.79328504839434
50.594971563736635,6.568334975048639,71.15961205300553,43.556372733910905
9.499216203752303,86.72309326276323,99.5378545256798,59.67797081803383
59.57867178938672,66.14678186487228,86.27693838609221,69.55858479104404
8.496578577487469,29.279729968763025,12.978371249920773,16.076061796600126
17.13431346638279,84.51331118089203,37.04390418874368,43.32088999744383
90.49093589521488,69.63219647221524,65.85194365875459,76.8416163973769
30.080751906978353,47.65254374492146,43.49731379524424,39.37725802484105
88.21872419596495,54.28565931276206,57.98622038072303,68.9690535864315
25.81730433986055,13.741468177847294,2.846511978300037,15.30331578278842
30.704590783408925,8.244793933883365,39.92317055358575,26.732225659604303
34.52693339450945,46.78108203026675,39.49996650098382,39.69508791717895
51.44616218354723,91.75113832586584,4.901120825097172,49.5741426187078
83.1265963160608,50.750967150145975,6.550152207577497,50.44097433374136
26.870332215522875,54.731708597136866,4.81079575357769,28.61088419142352
72.76239580224177,69.58103878131948,69.6188765721898,70.86493292694949
30.9976136083154,98.09559999934969,46.77055706567427,55.85889256283335
89.34361614162188,27.47043690027691,48.48096874369753,58.52286814984109
79.68497707513461,98.28548251216776,28.66648346877333,69.95958062433617
36.5018566586526,75.80985786173885,96.04285656247875,66.15655699072633
19.814939909014416,97.20060477446327,51.53923031706766,52.54792649106504
31.90815208335667,34.74755730133737,9.241145646275296,25.95987171762647
1.1511443608910432,96.66630784831078,84.6906301206037,54.86753913503076
62.666891864154614,92.52501730883324,40.72989471973072,65.04323035423104
81.4225403329332,29.961108134092683,47.373826161789744,55.76949642193801
79.12805906914417,47.77565594582518,4.331257006449962,47.28329751334021
38.75839928694242,67.83313649134108,25.480768041472412,43.497531074621016
93.24913132194965,73.7064881167631,63.25193378216092,78.38717909845707
30.692063788130064,88.83304287585852,31.82136918525028,48.47314913358466
81.62273384388975,84.19225209141656,70.49627041956266,79.05565029084967
48.34626065627127,75.66686855739694,88.65579290556529,68.63530270139718
85.22842370389371,61.475467816382725,40.67049231957435,64.73515752234461
26.928109950808267,50.39090873570433,8.924458217567144,28.565854066304745
18.437483257755027,86.50657624414866,40.14291133564096,45.369839577038896
97.62854758652402,20.385022521854033,16.40730746737581,50.08911803137856
90.95851675990413,65.27607109443392,15.913512907259864,60.74028190446978
72.15209481895131,85.48738042524943,65.44819113725134,74.14150939633076
37.92756378518434,15.056357185759751,28.667051423239098,28.28804809677339
74.33709138978587,62.67544780085977,38.655547188283755,60.134135052657406
11.798798761123896,18.480327950002227,1.3698039838507925,10.674559084605464
6.038813943895849,27.019421138265333,25.399592770440172,18.14122975016999
93.44772875708843,5.049522149674379,28.79508995837713,47.53247513525083
68.85272318153135,76.45171330656468,41.073314175633854,62.79859751727209
97.56463044538968,39.775444904494485,21.38822241534706,57.37495237410834
39.65592917310401,48.73991010820758,83.84342830663229,55.63737319369356
50.675323122968294,22.44629357836201,91.03366235922071,54.31411603046213
10.723464770036884,13.41440093007974,49.63282052085588,23.20355234329544
6.563169860598705,26.800685049988427,75.98571622167046,33.46118832573715
86.98366112740771,68.49223049569927,77.44746557432545,78.5753732719705
21.20138711269963,30.689400638394492,40.94578898264653,29.971111731392156
81.5177908929978,72.81993076962074,93.7681737247908,82.58354770552258
53.138461833414496,33.96045057025942,88.47642262214104,57.98644669108594
60.48180260859488,55.6406986120327,93.16778660717038,68.83526660919888
22.67833552840477,24.95856845233081,25.983897840160243,24.35407409910922
98.86734479451185,95.24068086917013,68.99053848466147,88.81630372395422
81.95260093091376,64.4392011763494,6.497999831075374,54.06220067459293
27.538395556462238,99.386356772644,27.482756342191184,49.07609215703545
93.2031340655779,94.2546900103017,52.40554788258106,81.27932499409599
77.97976795194653,41.13347127235751,54.83672063519197,59.98296475304346
10.678890195615875,47.263865573212115,51.37450514498335,33.86306729370499
28.938857661592955,24.383025532439785,49.479070942428535,33.734172007097676
80.65662190560052,40.9389911298398,66.70027365774858,64.55442819851672
53.64499400858676,58.33331387199133,6.542632250020796,40.92078144003835
91.28614572367819,5.930219682589422,91.74406466726694,65.81674359442819
32.4958364536568,28.43953055397428,47.28364677236432,35.7152877793643
81.01331285931944,67.31333913295788,60.38319480536316,70.7142853252241
57.30269728235512,3.031163861062691,77.8999123181351,47.20040176670139
10.801996115134349,74.57586136935697,80.5578678510897,50.86091721218774
95.98782602967118,79.07839492971138,29.5447008001426,70.98205913082467
11.642231133390467,1.9990263566010968,97.1733272662633,34.40859854021551
30.920760611028008,40.672389779849496,20.31719804191002,30.665180590939062
28.471090620156847,54.16986986218132,10.423232423142704,30.766366933659945
66.2175327078443,64.84124637447867,34.05132607356789,56.154784817551686
36.47915336810276,56.29733208633305,68.93603824809223,52.161672447568684
76.06733901822449,29.90686401895558,66.34195255836343,59.30158058048549
43.960994097164885,41.33665883678955,78.74246101040583,53.60813359302457
84.77389822843894,52.77267399033717,68.01141075814633,70.14478471592062
81.99062973653092,69.50131401337751,7.119809169273772,55.78258884940776
52.59735765980271,72.46424895941999,44.5099801716278,56.131211803235416
38.809470035919645,11.521047953489038,68.6200932246593,39.56613036781236
31.93189504579863,83.2787932335564,64.76719379188239,57.18655412595109
82.29578927682938,93.08524854417185,61.596059144177254,79.32270801723648
96.97462749867248,88.1651399808294,72.67638480986078,87.04230843667605
89.8850361511671,47.30477037788005,44.00242469104803,63.346172981145266
84.47203277812316,62.88393991122104,33.6708381192236,62.75524652038266
98.8415999644983,56.2084951331738,88.39470388136277,82.9175996901603
25.993298402733387,33.038255173372676,75.62615318240364,42.99664186782625
97.44118721875066,80.0420107978304,91.03473604790268,90.2994989412202
92.49735763298752,43.71323189988405,28.935424038617306,58.79353983474541
31.033257832792195,10.04687376183686,22.74002925588976,22.249374038434865
8.738535969540695,12.881343287042435,80.17001907907479,31.410823097651445
6.8122578567447185,95.63910314557128,2.9913727600089257,32.314045914371945
28.19205121003281,18.97539499222556,61.058323170352345,35.28693593278649
89.56627962434075,30.10975596100084,70.9898091545629,66.15638138440542
96.88211914890405,87.65302540855211,71.52281206219058,86.50559890078443
59.12693584596395,72.53070985834881,57.3026418171292,62.60077984102898
85.84204374086224,71.25103221029262,50.82939488828336,70.96094562591769
83.14950674082915,53.905260698570146,65.55166408186174,69.09688013046122
23.308583108032423,9.61921269642928,58.99553369129526,29.90785715953033
38.701582766299516,93.35003948420746,9.21350481557347,46.249696396454084
23.433656289738856,97.16503718330075,0.7247663787204428,38.7404035845019
42.197588811197285,71.79053477497237,58.29943284197759,55.9060258095639
15.527220825850385,49.49683248021615,66.4667561620126,40.999964923008775
65.33287857384519,65.4244093802208,71.14193098101836,67.10305353790983
29.421210064477265,95.34575210843072,23.240798553620166,47.344449224406176
54.16599089382122,77.35377596736849,12.768975296100994,48.703221736569326
37.575013109337654,77.57483388574578,24.11736580837287,45.53766515197066
6.593727251359027,29.72535787318812,14.945196345875944,16.03865716626283
3.1885680380101533,19.175207787012695,14.172540433530978,11.279751681367163
90.8283791777265,46.42276273759038,0.8584464842704809,50.51571443764886
42.680459675849626,86.97083898920994,80.9663567298987,67.45334258607245
0.4668964481448601,60.21320299455858,22.227573661797372,24.91899157616473
42.36630068955185,39.70298141085507,34.655098188925905,39.25394415575503
85.56542666457096,88.47071291022637,18.19190981183042,66.22495748244542
46.23808792084699,52.55027506944363,88.90172089209632,60.93083395680078
51.67665547188167,69.38214631778452,69.13075634012642,62.22453298612595
20.782369609390184,38.9481482887832,71.41633477052318,41.42229276154799
11.312488327152948,24.404730172521415,39.80656917438019,23.78838513493166
18.86386816829988,10.261031012336208,90.90116020237731,37.894204631734006
62.47930003306135,43.16108705688034,63.29087793796464,56.92730951167803
51.233543817349634,84.91957528482267,25.07891755169802,53.49296537789606
67.19805760045988,5.036080942580323,42.21784269777107,41.055400132289364
5.439632881882417,61.96904519270648,74.90082173100022,43.23681322986498
94.39719501784953,18.24958432059427,99.83859693605082,73.18533238413335
97.4948569911001,20.45505646251049,89.27546533334126,71.91709933519556
84.96129097680296,97.65195169314993,20.21426889381971,69.34438256681207
97.6200201248202,91.84249329822599,16.037224536946738,71.4119234004799
94.40140101382076,51.807686203864755,79.80568189945012,77.24457083652277
25.69559325493853,58.74639092645529,26.10344630697472,35.733188472004414
7.717815429784225,79.68050805198068,3.74368254457228,28.114383350879578
98.5240725869961,35.42225891249887,72.4699241920422,71.77728396616077
87.98690624819363,20.46815851068481,53.25062683260039,57.31039810226301
47.11199419914185,43.66717331079675,33.12157058873721,41.88142084951693
75.01343792099183,9.479643145995798,55.72430792644511,49.56656049012901
40.91823143609273,99.60797626983499,62.66903438607363,65.05039577120968
83.55581392235808,59.07883199945514,48.32457251103912,65.64334692209151
35.79551046665011,30.153464888403125,85.28077307624446,48.94847557605432
57.29319504940066,75.97049705700934,84.08641203463515,70.9343507472536
27.699597048423563,62.29411446919555,84.47170529524426,55.109584748701366
33.27977148767416,57.16749929984385,95.05846468214195,58.9796977896654
13.846094596916247,30.546349619828817,42.343528013818656,27.40540112886074
34.507383293258734,81.88209859267292,52.158677907378426,54.015186267318896
60.22863055334013,7.83857482317174,67.78787797720601,46.77938806144938
53.73763518493486,11.912027980980122,12.908649951434503,28.941257453698334
2.463676431120243,79.83239453730636,68.17105385478757,45.38650509007627
16.74467607858122,61.118717332474915,76.35914768135225,47.94122993558064
82.5004661433055,72.92154832977138,43.98227519250734,68.07133351400581
64.10384720116554,41.134673122345724,65.04040363101643,57.494061906474855
71.74726733056615,58.765820830197214,83.13318823495945,71.26860965177346
83.74187434965376,9.149630823969323,63.99284637350259,55.43949289910308
47.58228659326882,2.3120792550370917,97.69031989455956,49.03363438218652
95.1342137670003,23.92676846193622,42.7051781115207,58.043269478837196
6.944950389911442,33.18267285594537,46.068702203976756,26.553392673941214
99.23497939034678,28.114094240426002,84.13240217935355,73.36794068207257
17.594296298798618,26.042347974455037,2.53312686379199,15.610360970993554
18.287469546858492,75.79214790880226,38.73048428491589,41.67177747685884
49.377202634540794,84.43105135226406,70.1217544476554,66.11672279379216
33.21080388317286,7.426622814611639,48.61907637095504,30.09803130893915
12.393697415774252,41.3427983771172,10.92437276977356,20.637630310376927
76.83135918510861,69.89658414423825,18.96008175327234,57.38954344329662
55.6347736299901,41.97915210305953,94.44159894017233,63.1801347649656
22.140996561965242,57.80184015255556,4.695861797800371,27.60570920989288
42.24472865513908,53.23399405172859,44.265815679573194,46.14783438144616
55.55511890208474,75.2661202317508,83.8427977356679,69.95472295105951
74.25048035108017,30.83384618364421,0.27697945579787664,39.0334398322647
33.234959524584504,21.09164876826728,60.534060979986606,37.78169673430997
48.31852840157003,29.848899747223868,28.49662151032578,36.83106773789291
9.039708295748472,36.559228479538085,45.94292493679348,28.366529343198856
47.92327176284105,83.5821391507634,88.23209239638915,70.71357816928219
8.092182548028148,65.17017246092782,90.45594530495201,49.9247083489752
19.864036959376584,89.73158868804151,45.444326027026385,48.498389198271
24.467873366750005,74.4508178178238,23.06774774860085,39.0427190166274
90.17666473533714,97.41064678995829,17.474572750420247,70.53623175624841
39.57438252870645,59.42581446129817,52.606080161520964,49.43932139832832
0.5260576183118038,57.7775866491805,62.88942937080962,36.41052785332175
45.25009750635148,32.28728516149395,43.19480841122433,40.74466707435607
74.50619197095605,34.47807450523811,19.410003488096184,45.96890018638271
77.7430124162437,94.03649256728083,59.07148216258654,77.02959738545769
99.32387564267816,66.95581389514726,71.92913251561598,81.39503418030023
78.79249338230112,85.83012991167695,31.053227798578064,66.58200466599695
36.1403649033195,63.84835284481289,98.05979707430583,63.02859093706341
96.64718640033328,78.91038564126369,36.32058426799435,73.22816553291072
25.538916769316412,57.84232580638334,92.80087895433523,55.408528135942134
18.2746674191681,89.64600089439209,3.9412260328115623,35.386035045828336
31.087542381558254,33.70138966105345,93.74894949764585,50.67011870023309
44.01291701224168,40.723380218312734,95.40955101077958,58.44504617362436
14.286239802237565,58.419248558280756,92.07310420440356,50.86220174970032
33.73621842530584,12.575592659331258,57.63826831381622,34.55864566206658
3.4365515979087324,52.02562677737688,77.52479432901734,40.23974697108176
73.11614015348545,89.77121222434022,34.40040817512558,66.49794218123392
74.65271545371172,30.361269893557186,88.89397448993911,65.63765949653359
40.89406417626904,58.411748568534364,17.154337689635447,39.02745154795856
7.229501328536969,86.99349154814477,6.324259990680936,30.8871259930625
32.996009189499496,89.20870817564041,67.6147763356574,60.24544902918914
54.426493575343535,19.011670592679863,79.14551254265595,51.217752370738154
31.649536853597006,16.53717236488459,81.05980441718846,41.93890777606072
79.76421350141183,77.37815732969707,57.762285553433166,72.4478182655038
93.19087652691559,5.614068102560632,47.504241786422284,53.21184357746111
80.5090833222631,51.19440631636917,78.86837570507474,71.22246793533841
63.125508818285915,65.65150511446681,51.794774475804026,60.48408740439562
24.801799609725972,52.51690501183271,46.93085086592681,39.75504660721825
14.939800471742704,51.34802856288465,58.48863205850774,38.926918375114795
33.234789202637195,17.370467573463387,87.01863260910974,44.61064573582682
92.38376341801835,67.17467618332657,36.85504445580566,68.16242155894702
23.87417629987645,61.87372170978078,17.25687205010211,33.288848647915444
6.718249202809135,85.98897821194379,70.98670035380847,49.78000325084933
29.15436134072675,48.211970367564035,30.889069577227378,35.39205651972812
60.36674016354462,51.03416746862995,22.146355735847234,46.100853026761
83.25035573632378,33.63009242496855,72.50896021373534,65.14185808614069
6.8647851334278425,22.14485152791771,49.41940027287911,24.215189593610184
42.577081423696406,16.619804173792275,98.66515123606679,51.61631919243628
2.9017270507416093,9.646806433751841,99.1916725974333,33.81223452965218
62.704534306333656,91.84643156152177,0.8594792781674299,52.893586974440225
14.048920439608958,60.18112034806532,54.12180137559005,39.91044469294019
54.89669139880314,97.48124488712848,8.333672833342797,53.70315187566265
72.05418819744544,51.67168351775244,84.6116994996198,69.70669018418985
93.05960491324811,82.10684305446992,11.75293621865141,65.38177574723564
11.073811343095807,72.8503389439944,18.127056960739786,31.72274330865858
68.04037751086139,60.08787442624131,28.093991143108365,53.67071067514945
54.93637336983671,58.92724848512161,81.94283343111469,64.23557392280557
66.85543424247403,62.92215124837185,56.403022198903884,62.539725731172325
68.3853239056814,60.615928997205074,40.11501110632807,57.57341159333251
45.30487547141644,60.45135301309973,35.58093542053048,46.93163671865564
92.90370579376577,43.37514338848274,8.506149684790621,52.72587023948831
99.8927182429851,72.19697757337872,38.522969645852214,73.17307146296332
3.086631040967691,28.099404674313334,30.882432272268634,18.929203500361666
78.10518154556333,78.70091795191787,86.85155034011099,80.90781310583398
17.012179809261752,22.75949700266926,13.472404960923633,17.67444251278257
75.54273820738636,94.24227944998978,53.114213886531644,74.42404328391098
63.42420416705169,83.89861388449408,77.82383590970801,73.88641660508131
51.49188262278629,52.33309308175684,95.15843943561325,64.84421280432554
29.98358731993781,11.879403592575976,20.993136985709203,21.85519710146068
45.83300617112056,22.966659566541704,53.68941844440256,41.33002587173151
37.74274553942749,37.205519037427024,35.0169108170511,36.76382717211443
22.90522217903469,47.25646702451354,50.30765492277145,38.431325455799374
79.79528958428472,15.639224741942048,55.82508687980992,53.357409320239476
58.777813115919116,20.283260564342097,84.267320901867,54.876299686230375
66.13517325103177,60.04106836337151,93.53133415726201,72.52579005660277
67.58064349759493,64.95242003115106,2.800608908939317,47.35816608106508
7.961569944718983,62.02063499253483,76.37896295886412,44.70450736330728
16.275890704897666,68.51859592426304,49.652956677290426,41.9618220624251
53.0545072323824,43.13183396961171,91.37436661212223,61.57366306747314
31.599385696285896,5.908867258041828,81.62893074184005,38.90109367847892
14.625373424017896,8.7592484029123,85.76908614887924,34.20864973514462
41.664229250280236,74.50915313092247,73.02887305058474,60.92709955456425
24.5933978413178,94.70818904483066,88.87377453410342,64.91194821020734
71.91397336858977,19.825936276895927,0.1378975112403924,34.754739483876804
16.068991602266202,74.58187866476817,83.10170771253888,53.7326725540986
16.833022623922467,60.328674164805896,25.194983225247558,32.39030626658502
2.515747872332985,48.61915896503537,85.58028510980581,41.266132371385545
83.79791867132407,38.63360427196499,44.68559602555685,58.51492755778618
52.02703377900958,96.12768934396239,37.407285014713224,60.87130581920651
29.909578230052404,67.60074969091498,62.52330570130281,51.0010479096863
12.90042559859833,65.24994548698525,28.018035053747614,33.14056440165919
4.231051888727144,59.407366378772586,74.69280740655435,41.92247289108894
87.05432999444811,56.996934836784575,0.2429985988665062,51.99371202847457
19.24260413335429,72.02469107244632,29.700715949217948,38.214663759840995
96.82160204027255,82.16081635737005,73.47946469251262,85.42072513107382
31.903742858708284,93.31284757486257,66.8971436459181,60.82449450971752
41.37384697540817,92.39459190376087,7.094738275097468,46.39633784382077
29.814756068112292,57.856524332667206,64.8764030280464,48.745780635459
10.229938356749201,51.943065097510775,25.44876339779114,27.309523891290254
22.371587265147753,72.09045070532902,78.32930788780227,54.07456248399849
31.904834645209558,38.739901507536615,87.27933112564789,50.56770364803917
47.46256282076414,95.49094687941782,31.46321568115187,57.07127389647656
46.31345088098925,34.65830403319454,96.84499781739866,57.97637090757366
93.8833611412626,38.61480808592079,36.50738442907363,60.090002211003366
53.52301293440094,35.7958056352911,76.07738347087228,54.97116190560939
89.92116746022943,99.55813858653633,4.807076609882454,67.2780315430174
88.1575186370586,56.824456487979134,1.9752456364776738,52.90291809216048
54.632710886927285,53.93391796035695,85.7584343530695,63.76079004879885
84.28648510900865,76.82319713598875,12.002050365212646,60.362168293963876
9.484052490852946,0.1049327778039344,84.40275570461277,29.14592754106619
99.48553787980978,99.29337655950117,6.086167512427676,71.40807837350258
24.441976700842318,99.96412931630871,39.43994162066482,51.59801196142899
40.91973813243685,59.87956086197399,77.73186043410473,57.65132164179835
21.37407987278681,32.69551516501479,47.52966728042113,32.6171866827455
22.32399982782256,30.25098914351182,55.24623085597865,34.57876593097616
23.9787239969376,59.86154669120103,4.9878756469832535,29.046316300230323
98.37818309277347,18.91550632460085,9.479849196813262,47.86987989353363
38.20408409557362,78.026421731225,80.62712241567334,62.87769688229895
53.97129851721879,13.921859590988051,85.02344694526721,51.2721113677641
17.729293678950654,63.512707838140315,12.206689366915313,29.80753663309695
94.46424019454024,24.684120308144188,73.54807522036693,67.25535473636943
8.349365128797492,34.031267994155215,83.82537893877141,38.696740131396986
81.56839072333948,46.47700612237882,49.744587015952554,61.493834230835205
7.102916015456307,89.06160260781827,93.4235538318952,57.586713338096565
79.51967009320242,12.40100251631806,0.8974035928827062,35.7973898700412
7.453125001848959,56.454563176881514,68.92691651880243,40.59569390944476
87.08082743894164,10.668365269456148,46.5986336440426,52.01243064962628
35.47408507150552,67.80955079537516,17.738074267497574,39.853921547464026
6.633558660529393,21.36943391379712,22.751758701842494,15.889781248903642
8.118144426529817,67.07250774874564,55.8720755049682,40.13063274672608
1.6180390138421985,41.25972539507057,81.11087488918842,37.358395690814575
93.15498362604968,93.55092081100791,2.4913311150341677,66.07466902823249
27.670943108846004,48.01721627988721,21.35443821066638,31.879873590704477
37.621230646409145,64.71536907062104,83.94698960907053,59.647199862471126
57.079393045471015,31.55920896882295,62.54360873272059,51.06260252865147
45.719374746431505,66.4503849816515,53.40699948009031,54.244965237095144
44.43757619472768,57.03296831931992,15.993106791026824,39.682853010995096
22.42981832227948,79.21194904585941,22.5594009748469,39.50333233512368
0.29462687205821236,67.33107406364768,78.6430209068661,43.910079239977414
29.7947993899516,49.71229033869439,25.172917633937743,34.38348214777028
33.74406941811705,70.59749304893658,78.69710443951219,58.28600701378146
31.580549122694322,32.256691272120676,69.66137708863296,43.20764015730382
7.834150118515137,0.3573133858135291,43.73124521893522,16.360227628830682
17.822463516960894,81.06666620254688,37.71298319666657,42.76288022654839
93.43797521933467,36.19242974606799,51.43839702169258,63.66443811806204
83.7097601368465,89.7606660508426,44.78789970147265,73.84847378043318
30.144371375804745,83.62008356160608,36.22975690309168,48.012700689731226
21.61584940792961,76.20457698868087,51.8293246719837,47.056510261371216
52.88248444296815,13.347699493952058,39.30251480087939,36.9480580656367
62.835065775203134,55.202738021115834,22.231994595097714,48.36444609494532
39.75576989042049,40.01970037826376,15.336658456278862,32.50921560653098
78.46106550991173,54.89082256198618,18.595466408775863,53.43031289519331
85.51737143290262,40.11360831503959,4.906302323454359,47.712921764709236
68.23829646417371,8.737663292578679,24.0606717283772,37.13481909195625
5.809163593761046,88.85405353028607,99.38404113599532,58.79509383738883
57.30226521534816,86.78287103295732,29.707820758461246,57.86811362356483
16.11160961261865,32.8056857406776,82.39236939646808,41.00406038619117
39.3842256500339,3.093713825478861,49.293545838000895,31.469868159057484
62.95379440216098,61.38889712399991,22.811999546862882,50.441786762123236
53.99405935278154,70.86998809540965,87.54686863341703,69.12268075976063
17.47569250060651,41.18781109132903,45.68919473526758,33.05337874822159
16.461200913380214,63.5832013217408,34.3548127559917,35.965884588671834
70.79699839037808,51.598846030898095,85.60319708234336,69.47941229012366
12.749148861729044,17.50420041799935,5.93005333144172,12.129935669523938
57.2771117780508,56.003243932665924,27.309421472004292,47.90464433262139
56.43486793804714,97.49443982783855,11.834451700888927,55.3726146338371
66.24474845740656,54.971687245453374,39.94738201802449,54.973620162005986
85.34083131302276,55.183777734219994,96.94127815823774,79.77384929294642
5.671169067674608,36.94015143017372,16.751897078029966,18.376082179530947
37.956583770583364,86.6552711952248,10.895470989760337,44.447856163728886
73.12305039081069,84.59272965186217,83.23114915306988,79.5963837978039
89.0765737058466,65.25490127573799,22.50958151332284,61.95997431905689
54.853825982125294,73.2775957714206,99.26445653312273,73.70414608421311
92.34168701840132,13.32782597174268,54.77185028063932,57.36657768307512
67.63681392977821,57.3741776111387,73.13408596520338,66.20720464481391
86.82652913110054,0.3038992360513637,37.77802805377575,46.155189839388356
36.1466649788516,10.80711133907637,13.153584647835237,21.646874787614124
86.26077655915329,45.08323721831103,27.26229738012138,56.207971003191034
99.09697308446387,51.6183656208258,57.533889655324224,72.38446581663055
20.856160970127625,1.2468064790903122,24.766831734938567,16.146555852259713
0.325041665664183,68.16774581052522,26.45971542812935,28.51825503786204
39.847207961426335,79.45943914436442,38.57839837737064,51.35023444109106
99.04386303583112,97.44640532784659,69.15019885720096,89.59652646984671
63.23687997921182,79.60422993802497,37.99605800634856,60.57483837499679
43.05678225735037,96.16799506640821,27.454673197940927,54.30951338224489
83.95546003961871,43.98171502064686,67.64279020966478,67.06953558494098
42.06980866818931,62.24157527090114,38.20427425546708,46.961678325186185
88.07905661776391,9.45374325852335,78.76027763528003,61.69582891524658
56.95892547280541,10.238670764907765,7.173317003308721,28.00716651958711
62.37538797514587,49.10690400055822,18.336690949441138,45.183233675058155
31.18857592956469,37.25990056653933,98.54108008314016,53.21572456672972
84.49539682517872,21.83613150164988,32.117145724351026,49.98414189787175
